id,mistake_type,mistake_category,description,root_cause_analysis,context_when_occurred,impact_severity,prevention_strategy,identified_at,resolved,description_clean,context_clean,root_cause_clean,prevention_clean,full_text,description_length,context_length,has_root_cause,has_prevention,has_traceback,has_exception,has_timeout,has_connection,has_file,has_permission,has_null,has_syntax,hour,day_of_week,is_business_hours,severity_encoded,is_resolved,mistake_category_clean,category_target,has_fix
10,runtime_error,,Cannot convert undefined or null to object,,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n    at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n    at main (<anonymous>)\n    at div (<anonymous>)\n    at App (http://localhost:5173/src/App.tsx:38:31)\n    at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n    at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n    at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""}",critical,,2025-10-23 22:50:59,0,Cannot convert undefined or null to object,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n at main (<anonymous>)\n at div (<anonymous>)\n at App (http://localhost:5173/src/App.tsx:38:31)\n at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""}",,,"Cannot convert undefined or null to object {""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n at main (<anonymous>)\n at div (<anonymous>)\n at App (http://localhost:5173/src/App.tsx:38:31)\n at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""} ",42,586,0,0,0,1,0,0,1,0,1,0,22,3,0,4,0,unknown,unknown,0
9,runtime_error,,Cannot convert undefined or null to object,,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n    at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n    at main (<anonymous>)\n    at div (<anonymous>)\n    at App (http://localhost:5173/src/App.tsx:38:31)\n    at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n    at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n    at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""}",critical,,2025-10-23 22:49:41,0,Cannot convert undefined or null to object,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n at main (<anonymous>)\n at div (<anonymous>)\n at App (http://localhost:5173/src/App.tsx:38:31)\n at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""}",,,"Cannot convert undefined or null to object {""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n at main (<anonymous>)\n at div (<anonymous>)\n at App (http://localhost:5173/src/App.tsx:38:31)\n at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""} ",42,586,0,0,0,1,0,0,1,0,1,0,22,3,0,4,0,unknown,unknown,0
8,runtime_error,,Cannot convert undefined or null to object,,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n    at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n    at main (<anonymous>)\n    at div (<anonymous>)\n    at App (http://localhost:5173/src/App.tsx:38:31)\n    at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n    at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n    at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""}",critical,,2025-10-23 22:48:03,0,Cannot convert undefined or null to object,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n at main (<anonymous>)\n at div (<anonymous>)\n at App (http://localhost:5173/src/App.tsx:38:31)\n at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""}",,,"Cannot convert undefined or null to object {""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n at main (<anonymous>)\n at div (<anonymous>)\n at App (http://localhost:5173/src/App.tsx:38:31)\n at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""} ",42,586,0,0,0,1,0,0,1,0,1,0,22,3,0,4,0,unknown,unknown,0
7,runtime_error,,Cannot convert undefined or null to object,,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n    at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n    at main (<anonymous>)\n    at div (<anonymous>)\n    at App (http://localhost:5173/src/App.tsx:38:31)\n    at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n    at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n    at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""}",critical,,2025-10-23 22:46:26,0,Cannot convert undefined or null to object,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n at main (<anonymous>)\n at div (<anonymous>)\n at App (http://localhost:5173/src/App.tsx:38:31)\n at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""}",,,"Cannot convert undefined or null to object {""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n at main (<anonymous>)\n at div (<anonymous>)\n at App (http://localhost:5173/src/App.tsx:38:31)\n at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""} ",42,586,0,0,0,1,0,0,1,0,1,0,22,3,0,4,0,unknown,unknown,0
5,runtime_error,,Failed to parse response: request or response body error: error reading a body from connection: unexpected EOF during chunk size line,,"{""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""}",medium,,2025-10-23 22:12:58,0,Failed to parse response: request or response body error: error reading a body from connection: unexpected EOF during chunk size line,"{""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""}",,,"Failed to parse response: request or response body error: error reading a body from connection: unexpected EOF during chunk size line {""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""} ",133,110,0,0,0,1,0,1,1,0,0,1,22,3,0,2,0,unknown,unknown,0
6,runtime_error,,Failed to communicate with agent,,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n    at handleSendMessage (http://localhost:5173/src/App.tsx:184:13)\n    at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:69:24)""}",medium,,2025-10-23 22:12:58,0,Failed to communicate with agent,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at handleSendMessage (http://localhost:5173/src/App.tsx:184:13)\n at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:69:24)""}",,,"Failed to communicate with agent {""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at handleSendMessage (http://localhost:5173/src/App.tsx:184:13)\n at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:69:24)""} ",32,307,0,0,0,1,0,0,1,0,0,0,22,3,0,2,0,unknown,unknown,0
4,runtime_error,,Cannot convert undefined or null to object,,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n    at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n    at main (<anonymous>)\n    at div (<anonymous>)\n    at App (http://localhost:5173/src/App.tsx:38:31)\n    at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n    at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n    at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""}",critical,,2025-10-23 22:11:50,0,Cannot convert undefined or null to object,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n at main (<anonymous>)\n at div (<anonymous>)\n at App (http://localhost:5173/src/App.tsx:38:31)\n at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""}",,,"Cannot convert undefined or null to object {""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n at main (<anonymous>)\n at div (<anonymous>)\n at App (http://localhost:5173/src/App.tsx:38:31)\n at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""} ",42,586,0,0,0,1,0,0,1,0,1,0,22,3,0,4,0,unknown,unknown,0
3,runtime_error,,Cannot convert undefined or null to object,,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n    at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n    at main (<anonymous>)\n    at div (<anonymous>)\n    at App (http://localhost:5173/src/App.tsx:38:31)\n    at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n    at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n    at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""}",critical,,2025-10-23 22:10:39,0,Cannot convert undefined or null to object,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n at main (<anonymous>)\n at div (<anonymous>)\n at App (http://localhost:5173/src/App.tsx:38:31)\n at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""}",,,"Cannot convert undefined or null to object {""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at LLMConfigPanel (http://localhost:5173/src/components/LLMConfigPanel.tsx:7:31)\n at main (<anonymous>)\n at div (<anonymous>)\n at App (http://localhost:5173/src/App.tsx:38:31)\n at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=2d05597e:3018:3)""} ",42,586,0,0,0,1,0,0,1,0,1,0,22,3,0,4,0,unknown,unknown,0
2,runtime_error,,Cannot convert undefined or null to object,,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n    at Ak (http://tauri.localhost/assets/index-bU4APriR.js:375:62216)\n    at main (<anonymous>)\n    at div (<anonymous>)\n    at Mk (http://tauri.localhost/assets/index-bU4APriR.js:375:86737)\n    at wD (http://tauri.localhost/assets/index-bU4APriR.js:334:10837)\n    at Ok (http://tauri.localhost/assets/index-bU4APriR.js:381:12238)\n    at lS (http://tauri.localhost/assets/index-bU4APriR.js:240:1936)""}",critical,,2025-10-20 13:54:10,0,Cannot convert undefined or null to object,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at Ak (http://tauri.localhost/assets/index-bU4APriR.js:375:62216)\n at main (<anonymous>)\n at div (<anonymous>)\n at Mk (http://tauri.localhost/assets/index-bU4APriR.js:375:86737)\n at wD (http://tauri.localhost/assets/index-bU4APriR.js:334:10837)\n at Ok (http://tauri.localhost/assets/index-bU4APriR.js:381:12238)\n at lS (http://tauri.localhost/assets/index-bU4APriR.js:240:1936)""}",,,"Cannot convert undefined or null to object {""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at Ak (http://tauri.localhost/assets/index-bU4APriR.js:375:62216)\n at main (<anonymous>)\n at div (<anonymous>)\n at Mk (http://tauri.localhost/assets/index-bU4APriR.js:375:86737)\n at wD (http://tauri.localhost/assets/index-bU4APriR.js:334:10837)\n at Ok (http://tauri.localhost/assets/index-bU4APriR.js:381:12238)\n at lS (http://tauri.localhost/assets/index-bU4APriR.js:240:1936)""} ",42,511,0,0,0,1,0,0,1,0,1,0,13,0,1,4,0,unknown,unknown,0
1,runtime_error,,No active window found,,"{""file"":""unknown"",""function"":""fetchActivity"",""component"":""ActivityMonitor"",""operation"":""fetch current activity"",""stack"":""""}",low,,2025-10-19 01:50:07,0,No active window found,"{""file"":""unknown"",""function"":""fetchActivity"",""component"":""ActivityMonitor"",""operation"":""fetch current activity"",""stack"":""""}",,,"No active window found {""file"":""unknown"",""function"":""fetchActivity"",""component"":""ActivityMonitor"",""operation"":""fetch current activity"",""stack"":""""} ",22,123,0,0,0,0,0,0,1,0,0,0,1,6,0,1,0,unknown,unknown,0
